Harga Sewa,Kota,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Sertifikat,Daya Listrik,Kamar Tidur Pembantu,Kamar Mandi Pembantu,Garasi,Jumlah Lantai,Kondisi Properti,Harga Sewa Log
50000000.0,Surabaya,3.0,2.0,120.0,100.0,1,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,17.72753358339242
65000000.0,Surabaya,3.0,3.0,180.0,180.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.989897843244528
68000000.0,Tangerang,3.0,3.0,84.0,84.0,0,SHM,10800.0,1.0,1.0,0.0,3.0,Baru,18.035018277846262
30000000.0,Surabaya,4.0,2.0,78.0,78.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.216707972959764
84000000.0,Bandung,3.0,2.0,162.0,100.0,1,SHM,10800.0,1.0,1.0,0.0,1.0,Bagus,18.24632736871235
85000000.0,Bandung,4.0,3.0,244.0,180.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.258161826219297
85000000.0,Bandung,3.0,2.0,120.0,105.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.258161826219297
50000000.0,Tangerang,2.0,2.0,48.0,70.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.72753358339242
80000000.0,Tangerang,3.0,2.0,60.0,88.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.197537205138154
100000000.0,Tangerang,3.0,3.0,84.0,144.0,1,PPJB,10800.0,0.0,0.0,0.0,3.0,Bagus,18.420680753952364
35000000.0,Cirebon,3.0,3.0,200.0,160.0,0,SHM,10800.0,0.0,0.0,3.0,1.0,Bagus,17.370858648025116
110000000.0,Jakarta Utara,3.0,3.0,100.0,142.0,0,SHM,10800.0,1.0,0.0,0.0,2.0,Bagus,18.5159909328476
165000000.0,Sleman,3.0,2.0,120.0,120.0,1,HGB,10800.0,0.0,0.0,0.0,2.0,Bagus,18.92145603792546
120000000.0,Tangerang,4.0,2.0,120.0,120.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.603002309079653
90000000.0,Solo,13.0,13.0,612.0,500.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.31532023940565
40000000.0,Solo,3.0,2.0,150.0,150.0,1,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,17.50439003707821
450000000.0,Badung,3.0,3.0,550.0,450.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.92475814295086
80000000.0,Tangerang,4.0,3.0,144.0,211.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.197537205138154
55000000.0,Tangerang Selatan,3.0,3.0,84.0,96.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.822843761378564
160000000.0,Bandung,4.0,4.0,195.0,320.0,2,SHM,10800.0,2.0,1.0,1.0,2.0,Bagus,18.8906843794481
120000000.0,Bandung,2.0,2.0,107.0,120.0,1,HGB,10800.0,0.0,0.0,0.0,1.0,Bagus,18.603002309079653
100000000.0,Bandung,5.0,3.0,311.0,295.0,4,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,18.420680753952364
200000000.0,Bandung,4.0,4.0,450.0,700.0,0,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,19.11382792951231
42000000.0,Bandung,2.0,1.0,60.0,45.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.553180200057167
135000000.0,Jakarta Selatan,4.0,2.0,108.0,133.0,1,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,18.72078534381011
75000000.0,Tangerang Selatan,3.0,1.0,160.0,160.0,2,HGB,10800.0,0.0,0.0,0.0,2.0,Sudah Renovasi,18.132998684833918
55000000.0,Surabaya,4.0,3.0,180.0,200.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.822843761378564
45000000.0,Bandung,2.0,2.0,105.0,95.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.622173069956816
55000000.0,Jakarta Barat,3.0,2.0,160.0,150.0,0,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,17.822843761378564
350000000.0,Jakarta Selatan,5.0,5.0,1000.0,700.0,4,SHM,10800.0,1.0,2.0,2.0,2.0,Bagus,19.673443715304877
65000000.0,Bogor,3.0,3.0,162.0,190.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
60000000.0,Bekasi,5.0,3.0,304.0,250.0,4,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.909855136853043
18000000.0,Karanganyar,2.0,1.0,60.0,45.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,16.705882371415992
110000000.0,Jakarta Selatan,2.0,2.0,90.0,90.0,0,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,18.5159909328476
220000000.0,Badung,3.0,2.0,150.0,130.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.20913810886209
37000000.0,Jakarta Timur,2.0,1.0,120.0,90.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.426428497635523
62000000.0,Tangerang,3.0,2.0,84.0,80.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.9426449591384
475000000.0,Tangerang,5.0,7.0,396.0,465.0,3,SHM,10800.0,0.0,0.0,1.0,3.0,Bagus,19.97882536410418
360000000.0,Jakarta Selatan,4.0,4.0,700.0,500.0,0,SHM,10800.0,0.0,0.0,5.0,2.0,Bagus,19.701614592192207
500000000.0,Jakarta Selatan,5.0,4.0,700.0,500.0,0,SHM,10800.0,0.0,0.0,4.0,2.0,Bagus,20.030118658386467
80000000.0,Bandung,4.0,3.0,162.0,181.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.197537205138154
400000000.0,Semarang,5.0,5.0,477.0,550.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.806975107572256
400000000.0,Badung,3.0,2.0,200.0,160.0,0,HGB,10800.0,0.0,0.0,0.0,2.0,Sudah Renovasi,19.806975107572256
85000000.0,Tangerang,3.0,2.0,180.0,125.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.258161826219297
40000000.0,Jakarta Utara,2.0,2.0,60.0,96.0,1,PPJB,10800.0,0.0,0.0,1.0,2.0,Bagus,17.50439003707821
82000000.0,Jakarta Utara,3.0,3.0,75.0,107.0,1,PPJB,10800.0,1.0,1.0,1.0,1.0,Bagus,18.22222981742365
160000000.0,Bandung,9.0,7.0,300.0,350.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.8906843794481
35000000.0,Bandung,2.0,1.0,72.0,72.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.370858648025116
75000000.0,Bandung,3.0,2.0,144.0,95.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.132998684833918
40000000.0,Tangerang,3.0,2.0,115.0,63.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.50439003707821
38000000.0,Jakarta Utara,2.0,2.0,60.0,73.0,1,PPJB,10800.0,1.0,1.0,0.0,2.0,Bagus,17.453096744006448
150000000.0,Jakarta Utara,3.0,3.0,150.0,209.0,1,PPJB,10800.0,1.0,1.0,0.0,2.0,Bagus,18.826145858727198
180000000.0,Jakarta Utara,30.0,3.0,200.0,250.0,2,PPJB,10800.0,0.0,0.0,0.0,2.0,Bagus,19.00846741441004
60000000.0,Jakarta Utara,3.0,3.0,50.0,123.0,1,PPJB,10800.0,1.0,1.0,0.0,3.0,Bagus,17.909855136853043
40000000.0,Jakarta Utara,2.0,2.0,45.0,62.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Baru,17.50439003707821
35000000.0,Jakarta Utara,2.0,2.0,45.0,54.0,1,PPJB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.370858648025116
63000000.0,Jakarta Utara,2.0,2.0,60.0,93.0,1,PPJB,10800.0,1.0,1.0,0.0,2.0,Bagus,17.958645300228824
50000000.0,Jakarta Utara,3.0,3.0,75.0,98.0,1,PPJB,10800.0,1.0,1.0,0.0,2.0,Bagus,17.72753358339242
250000000.0,Jakarta Utara,4.0,3.0,75.0,110.0,0,SHM,10800.0,1.0,1.0,1.0,3.0,Baru,19.33697147982652
59000000.0,Jakarta Utara,3.0,3.0,100.0,100.0,0,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,17.893048018819147
25000000.0,Bandar Lampung,3.0,3.0,105.0,90.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.034386422832473
75000000.0,Jakarta Utara,3.0,3.0,137.0,100.0,1,PPJB,10800.0,1.0,1.0,1.0,2.0,Bagus,18.132998684833918
40000000.0,Jakarta Utara,2.0,2.0,45.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.50439003707821
170000000.0,Jakarta Utara,3.0,3.0,160.0,272.0,2,PPJB,10800.0,0.0,0.0,0.0,2.0,Bagus,18.951309000896888
320000000.0,Jakarta Utara,4.0,4.0,240.0,240.0,0,SHM,10800.0,1.0,0.0,1.0,1.0,Bagus,19.583831556883048
110000000.0,Jakarta Utara,3.0,3.0,100.0,142.0,1,PPJB,10800.0,0.0,0.0,0.0,2.0,Bagus,18.5159909328476
42000000.0,Jakarta Utara,2.0,2.0,45.0,62.0,0,PPJB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.553180200057167
115000000.0,Jakarta Utara,3.0,4.0,85.0,125.0,0,SHM,10800.0,1.0,1.0,1.0,3.0,Baru,18.560442695023177
47000000.0,Jakarta Utara,2.0,2.0,56.0,82.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Baru,17.665658180950928
110000000.0,Jakarta Utara,3.0,3.0,120.0,170.0,0,SHM,10800.0,1.0,1.0,0.0,2.0,Baru,18.5159909328476
62000000.0,Jakarta Utara,2.0,2.0,60.0,100.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Baru,17.9426449591384
85000000.0,Jakarta Utara,3.0,3.0,90.0,136.0,0,SHM,10800.0,1.0,1.0,0.0,2.0,Baru,18.258161826219297
430000000.0,Jakarta Utara,4.0,4.0,300.0,446.0,0,SHM,10800.0,1.0,1.0,3.0,3.0,Baru,19.879295768977464
67000000.0,Bandung,3.0,2.0,172.0,102.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.020203192280615
45000000.0,Jakarta Barat,2.0,1.0,45.0,96.0,0,HGB,10800.0,0.0,0.0,0.0,2.0,Sudah Renovasi,17.622173069956816
70000000.0,Bandung,4.0,3.0,144.0,200.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.064005814299346
95000000.0,Badung,2.0,2.0,111.0,174.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.36938746009113
120000000.0,Jakarta Barat,2.0,2.0,120.0,240.0,1,HGB,10800.0,0.0,0.0,1.0,2.0,Bagus,18.603002309079653
50000000.0,Bandung,3.0,2.0,200.0,180.0,1,SHM,10800.0,1.0,1.0,1.0,1.0,Bagus,17.72753358339242
300000000.0,Jakarta Selatan,3.0,3.0,303.0,204.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,19.519293035953808
55000000.0,Tangerang,2.0,2.0,66.0,62.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.822843761378564
37000000.0,Surabaya,3.0,2.0,90.0,115.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.426428497635523
55000000.0,Jakarta Barat,1.0,1.0,156.0,156.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.822843761378564
75000000.0,Semarang,4.0,2.0,215.0,200.0,2,SHM,10800.0,1.0,1.0,0.0,1.0,Bagus,18.132998684833918
250000000.0,Jakarta Selatan,4.0,3.0,120.0,280.0,2,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,19.33697147982652
130000000.0,Jakarta Selatan,4.0,4.0,113.0,110.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.683045016112164
400000000.0,Jakarta Selatan,4.0,3.0,900.0,700.0,4,SHM,10800.0,2.0,1.0,2.0,1.0,Bagus,19.806975107572256
52000000.0,Bekasi,3.0,3.0,126.0,120.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.76675429577647
15000000.0,Tangerang,2.0,2.0,98.0,90.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Butuh Renovasi,16.52356082573315
160000000.0,Semarang,4.0,4.0,230.0,160.0,2,SHM,10800.0,1.0,0.0,0.0,2.0,Bagus,18.8906843794481
48000000.0,Tangerang,2.0,2.0,40.0,56.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Baru,17.6867115897055
85000000.0,Tangerang,3.0,2.0,120.0,120.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.258161826219297
35000000.0,Tangerang Selatan,2.0,2.0,150.0,90.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.370858648025116
160000000.0,Tangerang Selatan,5.0,5.0,165.0,274.0,2,SHM,10800.0,0.0,0.0,0.0,4.0,Sudah Renovasi,18.8906843794481
110000000.0,Balikpapan,4.0,6.0,296.0,400.0,3,SHM,10800.0,1.0,1.0,2.0,2.0,Bagus,18.5159909328476
30000000.0,Tangerang,3.0,1.0,105.0,54.0,2,PPJB,10800.0,0.0,0.0,0.0,1.0,Bagus,17.216707972959764
75000000.0,Jakarta Barat,3.0,2.0,85.0,73.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.132998684833918
160000000.0,Jakarta Selatan,4.0,3.0,200.0,180.0,1,SHM,10800.0,1.0,1.0,1.0,1.0,Bagus,18.8906843794481
180000000.0,Bandung,3.0,2.0,165.0,250.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.00846741441004
115000000.0,Jakarta Selatan,4.0,2.0,150.0,180.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.560442695023177
90000000.0,Bandung,3.0,1.0,400.0,240.0,7,SHM,10800.0,2.0,1.0,1.0,1.0,Bagus,18.31532023940565
300000000.0,Jakarta Selatan,3.0,3.0,203.0,324.0,0,SHM,10800.0,0.0,0.0,2.0,1.0,Bagus,19.519293035953808
320000000.0,Jakarta Selatan,10.0,8.0,510.0,400.0,7,SHM,10800.0,1.0,1.0,2.0,2.0,Bagus,19.583831556883048
170000000.0,Tangerang,4.0,3.0,300.0,247.0,0,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.951309000896888
415000000.0,Jakarta Selatan,4.0,3.0,452.0,517.0,0,SHM,10800.0,1.0,1.0,2.0,2.0,Bagus,19.843789080604612
250000000.0,Jakarta Selatan,6.0,5.0,320.0,300.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,19.33697147982652
75000000.0,Tangerang,3.0,3.0,144.0,200.0,2,SHM,10800.0,1.0,1.0,0.0,2.0,Sudah Renovasi,18.132998684833918
350000000.0,Jakarta Selatan,4.0,4.0,1000.0,3.0,4,SHM,10800.0,0.0,0.0,2.0,2.0,Renovasi Minimum,19.673443715304877
60000000.0,Malang,2.0,1.0,105.0,65.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Renovasi Minimum,17.909855136853043
50000000.0,Surabaya,2.0,2.0,60.0,62.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.72753358339242
450000000.0,Jakarta Selatan,6.0,5.0,500.0,6000.0,4,SHM,10800.0,2.0,1.0,2.0,2.0,Renovasi Minimum,19.92475814295086
285000000.0,Surabaya,3.0,2.0,580.0,250.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,19.467999741741696
45000000.0,Bandung,3.0,2.0,170.0,145.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.622173069956816
56000000.0,Jakarta Selatan,4.0,3.0,450.0,500.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.840862266556567
40000000.0,Bandung,2.0,2.0,135.0,110.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.50439003707821
325000000.0,Badung,3.0,2.0,300.0,200.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.599335743370936
100000000.0,Surabaya,3.0,2.0,312.0,312.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.420680753952364
90000000.0,Bandung,3.0,1.0,400.0,240.0,7,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,18.31532023940565
150000000.0,Jakarta Selatan,4.0,3.0,360.0,450.0,4,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.826145858727198
30000000.0,Malang,2.0,3.0,18.0,49.0,1,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,17.216707972959764
250000000.0,Bandung,5.0,5.0,350.0,350.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,19.33697147982652
85000000.0,Bogor,3.0,2.0,90.0,60.0,1,Hak Sewa,10800.0,0.0,0.0,1.0,1.0,Bagus,18.258161826219297
50000000.0,Jakarta Barat,3.0,2.0,81.0,150.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Renovasi Minimum,17.72753358339242
200000000.0,Badung,3.0,3.0,300.0,250.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.11382792951231
42000000.0,Bandung,2.0,2.0,130.0,110.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.553180200057167
450000000.0,Jakarta Selatan,5.0,4.0,242.0,312.0,2,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.92475814295086
465000000.0,Jakarta Selatan,4.0,3.0,160.0,305.0,1,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,19.95754796570217
170000000.0,Jakarta Utara,3.0,3.0,75.0,150.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.951309000896888
145000000.0,Jakarta Barat,3.0,2.0,200.0,140.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.7922443072814
40000000.0,Surabaya,4.0,3.0,153.0,120.0,1,SHM,10800.0,1.0,1.0,1.0,1.0,Bagus,17.50439003707821
150000000.0,Tangerang,4.0,4.0,347.0,550.0,3,SHM,10800.0,0.0,0.0,2.0,3.0,Bagus,18.826145858727198
170000000.0,Jakarta Utara,3.0,3.0,75.0,150.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.951309000896888
28000000.0,Malang,2.0,2.0,105.0,45.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.147715103853763
175000000.0,Jakarta Utara,3.0,3.0,175.0,375.0,2,SHM,10800.0,0.0,0.0,1.0,3.0,Bagus,18.980296537602072
110000000.0,Bandung,4.0,3.0,244.0,320.0,1,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,18.5159909328476
65000000.0,Manado,5.0,4.0,280.0,200.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,17.989897843244528
75000000.0,Tangerang,3.0,3.0,176.0,132.0,2,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.132998684833918
90000000.0,Tangerang,4.0,3.0,180.0,170.0,2,SHM,10800.0,1.0,1.0,0.0,2.0,Sudah Renovasi,18.31532023940565
75000000.0,Jakarta Utara,3.0,3.0,75.0,107.0,1,SHM,10800.0,1.0,1.0,0.0,2.0,Baru,18.132998684833918
500000000.0,Tangerang,4.0,4.0,630.0,348.0,6,SHM,10800.0,0.0,0.0,2.0,1.0,Bagus,20.030118658386467
100000000.0,Bandung,3.0,2.0,120.0,94.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.420680753952364
42000000.0,Bandung,2.0,1.0,95.0,80.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.553180200057167
45000000.0,Bandung,1.0,3.0,158.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,17.622173069956816
110000000.0,Bandung,7.0,4.0,153.0,300.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.5159909328476
75000000.0,Bandung,2.0,1.0,98.0,60.0,1,SHM,10800.0,1.0,0.0,0.0,1.0,Sudah Renovasi,18.132998684833918
125000000.0,Bandung,4.0,2.0,400.0,300.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.643824303266577
22000000.0,Bandung,2.0,1.0,72.0,42.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,16.906553056777135
75000000.0,Bandung,3.0,1.0,98.0,60.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.132998684833918
180000000.0,Bandung,3.0,3.0,204.0,166.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.00846741441004
76000000.0,Bandung,3.0,3.0,81.0,120.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.1462439114085
125000000.0,Jakarta Barat,5.0,3.0,165.0,142.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.643824303266577
200000000.0,Jakarta Utara,3.0,3.0,207.0,300.0,2,Hak Sewa,10800.0,0.0,0.0,1.0,2.0,Bagus,19.11382792951231
30000000.0,Malang,6.0,2.0,150.0,120.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Renovasi Minimum,17.216707972959764
75000000.0,Jakarta Barat,3.0,3.0,64.0,120.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.132998684833918
60000000.0,Jakarta Pusat,2.0,2.0,66.0,99.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Sudah Renovasi,17.909855136853043
70000000.0,Tangerang,2.0,2.0,130.0,100.0,1,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.064005814299346
520000000.0,Jakarta Pusat,3.0,4.0,588.0,457.0,4,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,20.069339371462824
325000000.0,Jakarta Selatan,4.0,3.0,360.0,320.0,0,SHM,10800.0,0.0,0.0,3.0,1.0,Bagus,19.599335743370936
100000000.0,Tangerang Selatan,3.0,2.0,80.0,70.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.420680753952364
75000000.0,Bekasi,3.0,3.0,60.0,80.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.132998684833918
65000000.0,Sleman,4.0,2.0,189.0,110.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,17.989897843244528
50000000.0,Malang,3.0,2.0,118.0,125.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.72753358339242
56000000.0,Tangerang,2.0,1.0,105.0,100.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.840862266556567
60000000.0,Tangerang,5.0,2.0,90.0,150.0,0,SHM,10800.0,1.0,0.0,0.0,1.0,Bagus,17.909855136853043
95000000.0,Bekasi,3.0,2.0,84.0,80.0,0,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,18.36938746009113
110000000.0,Cikarang,3.0,2.0,105.0,112.0,0,Hak Sewa,10800.0,0.0,0.0,0.0,1.0,Bagus,18.5159909328476
210000000.0,Surabaya,6.0,3.0,420.0,400.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,19.162618093443648
50000000.0,Surabaya,6.0,3.0,240.0,200.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.72753358339242
160000000.0,Tangerang Selatan,4.0,3.0,165.0,274.0,2,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.8906843794481
130000000.0,Jakarta Barat,3.0,3.0,250.0,172.0,1,SHM,10800.0,1.0,1.0,2.0,2.0,Bagus,18.683045016112164
57000000.0,Malang,3.0,3.0,117.0,117.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.858561843342684
65000000.0,Surabaya,5.0,4.0,200.0,180.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.989897843244528
45000000.0,Sidoarjo,2.0,1.0,120.0,54.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
90000000.0,Tangerang Selatan,4.0,3.0,139.0,120.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.31532023940565
140000000.0,Bandung,2.0,4.0,144.0,250.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.757152987716434
60000000.0,Surabaya,3.0,2.0,200.0,180.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.909855136853043
220000000.0,Jakarta Utara,3.0,3.0,120.0,176.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.20913810886209
26000000.0,Bogor,2.0,1.0,90.0,80.0,0,SHM,10800.0,1.0,1.0,1.0,2.0,Bagus,17.073607134447293
250000000.0,Jakarta Pusat,3.0,3.0,136.0,270.0,1,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,19.33697147982652
45000000.0,Bekasi,2.0,2.0,126.0,80.0,1,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,17.622173069956816
50000000.0,Bogor,2.0,1.0,150.0,120.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.72753358339242
130000000.0,Jakarta Barat,3.0,3.0,250.0,235.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,18.683045016112164
110000000.0,Jakarta Barat,4.0,3.0,230.0,250.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,18.5159909328476
420000000.0,Jakarta Selatan,4.0,3.0,900.0,550.0,4,SHM,10800.0,2.0,1.0,2.0,2.0,Bagus,19.85576527162264
110000000.0,Cikarang,3.0,3.0,119.0,100.0,0,Hak Sewa,10800.0,0.0,0.0,0.0,1.0,Bagus,18.5159909328476
78000000.0,Jakarta Barat,4.0,3.0,112.0,200.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.17221939747438
50000000.0,Tangerang,3.0,2.0,180.0,130.0,1,PPJB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.72753358339242
36000000.0,Jakarta Utara,2.0,2.0,67.0,87.0,1,PPJB,10800.0,0.0,0.0,0.0,1.0,Bagus,17.399029524198163
400000000.0,Jakarta Utara,4.0,4.0,300.0,435.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,19.806975107572256
55000000.0,Surabaya,2.0,2.0,200.0,180.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.822843761378564
75000000.0,Jakarta Barat,2.0,2.0,100.0,160.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Renovasi Minimum,18.132998684833918
75000000.0,Semarang,3.0,2.0,120.0,85.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.132998684833918
115000000.0,Tangerang Selatan,4.0,2.0,110.0,200.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.560442695023177
220000000.0,Cikarang,4.0,4.0,350.0,270.0,0,Hak Sewa,10800.0,0.0,0.0,0.0,1.0,Bagus,19.20913810886209
50000000.0,Medan,4.0,3.0,152.0,153.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.72753358339242
160000000.0,Tangerang Selatan,4.0,4.0,165.0,274.0,2,SHM,10800.0,1.0,1.0,0.0,2.0,Bagus,18.8906843794481
80000000.0,Malang,5.0,4.0,281.0,300.0,1,SHM,10800.0,4.0,0.0,0.0,1.0,Bagus,18.197537205138154
185000000.0,Tangerang Selatan,12.0,12.0,200.0,350.0,8,SHM,10800.0,1.0,1.0,2.0,2.0,Bagus,19.035866388448003
53000000.0,Bekasi,3.0,3.0,77.0,93.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.78580249038432
