Harga Sewa;Lokasi;Kamar Tidur;Kamar Mandi;Luas Tanah;Luas Bangunan;Carport;Sertifikat;Daya Listrik;Kamar Tidur Pembantu;Kamar Mandi Pembantu;Garasi;Jumlah Lantai;Kondisi Properti
40000000;Kemang, Jakarta Selatan;5;3;1506;800;0;SHM;Lainnya;2;1;2;;Lainnya
10000000;Ubud, Gianyar;1;1;60;40;1;SHM;;0;0;0;;
200000000;Sunter, Jakarta Utara;6;5;290;600;2;SHM;Lainnya;0;0;0;2;Bagus
28000000;Rungkut, Surabaya;2;2;84;58;1;SHM;Lainnya;0;0;0;1;Renovasi Minimum
50000000;Kendangsari, Surabaya;2;2;200;150;1;SHM;Lainnya;0;0;1;1;Renovasi Minimum
115000000;Cakung, Jakarta Timur;4;4;126;146;2;SHM;Lainnya;0;0;0;2;Bagus
200000000;Wiyung, Surabaya;4;3;412;368;2;SHM;3500;1;1;2;2;Bagus
65000000;Kalideres, Jakarta Barat;2;2;119;90;0;SHM;2200;0;0;1;1;Bagus
225000000;Sunter, Jakarta Utara;6;4;300;400;2;SHM;Lainnya;0;0;0;2;Bagus
250000000;Dharma Husada, Surabaya;3;2;475;200;0;Strata;5500;0;0;0;1;Lainnya
29000000;Kranji, Bekasi;2;1;72;56;1;SHM;2200;0;0;0;1;Bagus
53000000;Pungkur, Bandung;3;1;160;120;2;SHM;Lainnya;0;0;0;1;Bagus
29000000;Kranji, Bekasi;2;1;72;556;1;SHM;2200;0;0;0;1;Bagus
22000000;Patrang, Jember;3;1;120;45;1;SHM;Lainnya;0;0;0;1;Bagus
115000000;Rawamangun, Jakarta Timur;5;2;135;135;1;Lainnya;3500;1;1;0;2;Bagus
57000000;Kemang, Jakarta Selatan;3;3;118;291;2;SHM;;;;;;
770000000;Antasari, Jakarta Selatan;6;4;1070;800;6;SHM;23000;5;3;8;2;Bagus
480000000;TB Simatupang, Jakarta Selatan;5;5;700;439;3;SHM;Lainnya;0;0;2;2;Bagus
55000000;Kopo, Bandung;2;1;115;80;0;SHM;Lainnya;0;0;0;1;Bagus
1000000000;Menteng, Jakarta Pusat;4;3;458;580;0;Lainnya;Lainnya;0;0;0;2;Bagus
500000000;Mampang Prapatan, Jakarta Selatan;5;5;430;650;2;SHM;13900;1;3;2;3;Bagus
150000000;Pinang, Tangerang;4;4;300;240;0;Lainnya;2200;1;1;0;2;Bagus
58000000;Tanjung Duren, Jakarta Barat;2;2;56;100;1;SHM;2200;0;0;0;2;Bagus
125000000;Pantai Indah Kapuk, Jakarta Utara;3;;100;200;1;Lainnya;Lainnya;0;0;0;2;Bagus
37000000;Tembalang, Semarang;3;1;90;50;0;SHM;1300;0;0;1;1;Bagus
45000000;Tarumajaya, Bekasi;2;2;55;50;1;PPJB;Lainnya;0;0;0;2;Bagus
150000000;Medan Baru, Medan;8;3;636;400;0;SHM;Lainnya;0;0;0;1;Bagus
90000000;Pantai Indah Kapuk, Jakarta Utara;3;3;90;119;1;Lainnya;4400;1;1;0;1;Bagus
30000000;Gading Serpong, Tangerang;2;1;70;70;1;SHM;Lainnya;0;0;0;1;Bagus
35000000;Grand Wisata, Bekasi;2;2;66;55;0;SHM;1300;0;0;1;2;Lainnya
380000000;Cisauk, Tangerang;6;4;220;337;3;Lainnya;2200;1;1;0;3;Bagus
60000000;Pagedangan, Tangerang;3;2;52;60;0;Lainnya;2200;0;0;0;2;Bagus
165000000;Cemagi, Badung;3;3;125;175;1;SHM;5500;0;0;0;2;Bagus
36000000;Jaka Mulya, Bekasi;3;2;72;92;1;SHM;3500;0;0;0;2;Bagus
30000000;Jebres, Solo;4;2;308;116;0;Lainnya;Lainnya;0;0;0;1;Lainnya
425000000;Blok M, Jakarta Selatan;5;4;250;418;2;SHM;Lainnya;0;0;1;2;Bagus
85000000;Cibubur, Jakarta Timur;3;3;200;170;2;SHM;2200;1;1;0;1;Bagus
650000000;Kemang, Jakarta Selatan;4;4;640;400;2;SHM;Lainnya;0;0;2;2;Lainnya
550000000;Cibeunying, Bandung;3;3;550;435;7;SHM;10600;0;0;0;1;Bagus
500000000;Senopati, Jakarta Selatan;5;4;450;300;0;SHM;Lainnya;0;0;4;;Lainnya
50000000;Laweyan, Solo;3;3;345;250;1;SHM;Lainnya;0;0;1;1;Bagus
104000000;Senayan, Jakarta Selatan;5;4;600;550;0;SHM;Lainnya;0;0;5;;Lainnya
53000000;Pungkur, Bandung;3;1;160;120;2;SHM;1300;1;0;0;1;Bagus
28000000;Tambun Selatan, Bekasi;3;2;120;47;1;SHM;Lainnya;0;0;1;1;Bagus
500000000;Kemang, Jakarta Selatan;5;5;750;700;0;SHM;Lainnya;0;0;5;;Lainnya
65000000;Sunter, Jakarta Utara;3;2;90;108;1;SHM;2200;0;0;0;2;Bagus
100000000;Tebet, Jakarta Selatan;6;3;150;180;1;Lainnya;;0;;;;Lainnya
30000000;Laweyan, Solo;3;2;200;180;2;SHM;2200;0;0;1;1;Renovasi Minimum
300000000;Cilandak, Jakarta Selatan;4;4;450;350;0;SHM;16500;2;1;0;1;Lainnya
50000000;Dukuh Kupang, Surabaya;3;2;90;90;0;Lainnya;Lainnya;0;0;0;2;Bagus
60000000;Sukolilo, Surabaya;3;2;60;85;0;HGB;Lainnya;0;0;0;2;Bagus
55000000;Gading Serpong, Tangerang;2;2;66;62;0;Lainnya;Lainnya;0;0;0;2;Bagus
40000000;Sidoarjo, Sidoarjo;2;2;90;90;0;SHM;2200;1;0;0;1;Lainnya
100000000;Lippo Cikarang, Cikarang;3;2;84;120;0;Hak Sewa;Lainnya;0;0;0;2;Bagus
55000000;Cibubur, Jakarta Timur;3;2;105;90;1;SHM;2200;1;1;0;2;Bagus
60000000;Kota Wisata, Bogor;4;3;136;112;1;SHM;2200;1;1;0;2;Bagus
65000000;Grand Wisata, Bekasi;4;4;160;124;2;SHM;Lainnya;0;0;0;2;Bagus
175000000;Bintaro, Tangerang Selatan;4;3;204;240;1;SHM;Lainnya;1;1;1;2;Bagus
60000000;Medan Satria, Bekasi;4;3;241;241;0;Lainnya;2200;0;0;0;2;Bagus
100000000;Lippo Cikarang, Cikarang;3;2;84;84;0;Hak Sewa;Lainnya;0;0;0;2;Bagus
60000000;Sunter, Jakarta Utara;2;1;68;60;1;SHM;2200;0;0;0;1;Sudah Renovasi
85000000;Pasteur, Bandung;3;3;178;230;3;SHM;2200;1;1;1;2;Bagus
67000000;Dharma Husada, Surabaya;3;2;250;250;0;SHM;3300;0;0;0;1;Bagus
120000000;Pasteur, Bandung;7;3;300;250;1;SHM;Lainnya;0;0;2;1;Bagus
850000000;Pejaten, Jakarta Selatan;5;5;920;680;3;SHM;Lainnya;3;2;2;2;Bagus
55000000;Gading Serpong, Tangerang;2;1;66;60;1;Lainnya;Lainnya;0;1;0;2;Bagus
1000000000;Menteng, Jakarta Pusat;6;6;1000;;4;SHM;Lainnya;3;1;8;2;Bagus
75000000;Dieng, Malang;3;3;260;180;1;SHM;4400;1;0;1;1;Bagus
28000000;Grand Wisata, Bekasi;2;1;90;47;1;PPJB;1300;0;0;0;1;Bagus
45000000;Banyumanik, Semarang;4;2;200;180;1;SHM;2200;0;0;0;2;Bagus
75000000;Galaxy, Surabaya;4;3;160;160;0;Lainnya;Lainnya;1;1;0;2;Sudah Renovasi
150000000;Lippo Cikarang, Cikarang;3;2;91;86;0;Hak Sewa;Lainnya;0;0;0;2;Bagus
90000000;Tebet, Jakarta Selatan;2;2;75;100;0;SHM;3500;0;0;;;
63000000;Antapani, Bandung;3;3;168;140;0;SHM;Lainnya;0;0;0;1;Bagus
65000000;Kembangan, Jakarta Barat;4;2;96;130;0;SHM;Lainnya;0;0;0;;Lainnya
1000000000;Simprug, Jakarta Selatan;5;5;680;1200;2;SHM;33000;2;3;4;3;Bagus
52000000;Awiligar, Bandung;3;2;80;58;0;SHM;Lainnya;0;0;0;2;Bagus
55000000;Sukolilo, Surabaya;4;2;165;200;0;SHM;Lainnya;0;0;0;2;Bagus
55000000;Taman Kopo Indah, Bandung;2;1;115;80;0;SHM;Lainnya;0;0;0;1;Bagus
40000000;Pantai Indah Kapuk 2, Jakarta Utara;3;2;67;67;1;PPJB;Lainnya;0;0;1;1;Bagus
100000000;Lebak Bulus, Jakarta Selatan;9;7;487;400;10;SHM;2200;0;0;0;2;Bagus
90000000;Taman Griya, Badung;3;3;102;116;0;SHM;2200;0;0;;;
125000000;Sumurbandung, Bandung;2;2;145;145;1;SHM;2200;0;0;0;2;Bagus
130000000;Jakarta Garden City, Jakarta Timur;4;3;240;20;2;SHM;3500;1;1;0;2;Bagus
350000000;Kemang, Jakarta Selatan;7;5;966;400;3;Lainnya;5500;1;1;4;1;Bagus
40000000;BSD Delatinos, Tangerang;2;1;119;72;1;SHM;Lainnya;0;0;0;1;Bagus
350000000;Permata Hijau, Jakarta Selatan;3;2;400;350;0;SHM;Lainnya;2;1;2;1;Bagus
80000000;Alam Sutera, Tangerang;3;2;200;130;1;SHM;3300;1;1;1;2;Bagus
95000000;Denpasar Barat, Denpasar;4;3;140;144;0;SHM;Lainnya;0;0;1;2;Bagus
50000000;Sunter, Jakarta Utara;2;1;110;110;0;SHM;Lainnya;0;0;0;1;Lainnya
52000000;Kota Baru Parahyangan, Bandung;2;1;90;80;1;Lainnya;Lainnya;0;0;0;1;Sudah Renovasi
350000000;Tibubeneng, Badung;3;4;500;540;1;SHM;5500;0;0;0;2;Bagus
40000000;Puri Anjasmoro, Semarang;4;2;140;200;2;Hak Sewa;Lainnya;0;0;0;2;Bagus
35000000;Pantai Indah Kapuk 2, Jakarta Utara;2;2;67;80;1;SHM;Lainnya;0;0;1;2;Bagus
70000000;Semarang Utara, Semarang;5;4;180;150;1;Hak Sewa;Lainnya;0;0;0;1;Bagus
550000000;Kemang, Jakarta Selatan;4;3;850;400;0;SHM;Lainnya;0;0;0;1;Bagus
250000000;Pantai Indah Kapuk 2, Jakarta Utara;4;3;250;500;2;PPJB;Lainnya;0;0;1;2;Bagus
110000000;Puri Anjasmoro, Semarang;5;3;200;300;0;Hak Sewa;Lainnya;0;0;0;2;Bagus
55000000;Harapan Indah, Bekasi;4;3;84;104;2;SHM;2200;0;0;0;1;Bagus
65000000;Semarang Barat, Semarang;3;2;118;200;0;SHM;4400;0;0;2;2;Bagus
250000000;Kelapa Gading, Jakarta Utara;6;4;300;460;0;SHM;33000;0;0;0;1;Lainnya
145000000;Pluit, Jakarta Utara;3;3;160;256;1;Hak Sewa;Lainnya;0;0;0;2;Bagus
70000000;Semarang Utara, Semarang;3;2;200;200;0;Lainnya;Lainnya;0;0;0;1;Bagus
50000000;Glodok, Jakarta Pusat;2;1;1375;110;0;Lainnya;2200;0;0;0;;Sudah Renovasi
907000000;Prapanca, Jakarta Selatan;6;4;494;580;0;SHM;Lainnya;3;1;0;;Bagus
68000000;Ciangsana, Bogor;3;2;105;120;0;HGB;2200;0;0;0;1;Lainnya
70000000;Puri Anjasmoro, Semarang;4;2;140;210;2;Hak Sewa;Lainnya;0;0;0;2;Bagus
53000000;Kelapa Gading, Jakarta Utara;3;2;64;128;0;SHM;2200;0;0;0;1;Lainnya
78000000;Kelapa Gading, Jakarta Utara;2;3;69;78;0;SHM;2200;0;0;0;1;Lainnya
20000000;Baki, Sukoharjo;2;1;66;36;1;SHM;900;0;0;0;1;Bagus
210000000;Laweyan, Solo;6;3;1337;750;15;SHM;3500;2;1;0;1;Lainnya
75000000;Kelapa Gading, Jakarta Utara;3;2;102;;0;Lainnya;Lainnya;0;0;0;1;Bagus
350000000;Pantai Indah Kapuk, Jakarta Utara;3;4;200;340;2;HGB;Lainnya;1;1;0;3;Bagus
655000000;Cipete, Jakarta Selatan;4;3;378;610;1;SHM;Lainnya;2;1;1;1;Bagus
80000000;Jimbaran, Badung;3;2;100;110;1;SHM;Lainnya;0;0;0;2;Bagus
650000000;Canggu, Badung;3;4;500;450;1;SHM;5500;0;0;0;1;Bagus
50000000;Grand Wisata, Bekasi;2;2;60;48;0;Lainnya;2200;0;0;0;2;Bagus
1000000000;Menteng, Jakarta Pusat;4;;445;508;0;Lainnya;Lainnya;0;0;0;2;Bagus
32000000;Colomadu, Solo;2;2;100;95;1;SHM;2200;0;0;0;1;Bagus
110000000;Pemogan, Denpasar;2;2;128;120;0;SHM;Lainnya;0;0;1;2;Bagus
62000000;Pasar Kliwon, Solo;4;4;180;160;2;SHM;2200;0;0;1;2;Bagus
85000000;Balikpapan Selatan, Balikpapan;4;3;144;200;0;SHM;2200;0;0;0;1;Lainnya
200000000;Cilandak, Jakarta Selatan;3;4;165;250;2;SHM;Lainnya;0;0;0;2;Bagus
250000000;Dr Sutomo, Surabaya;6;4;642;642;0;SHM;6600;0;0;0;1;Lainnya
40000000;Antapani, Bandung;3;3;96;56;0;SHM;2200;0;0;3;1;Bagus
40000000;Grand Wisata, Bekasi;2;2;72;54;2;SHM;Lainnya;0;0;0;1;Bagus
70000000;Pasar Kliwon, Solo;4;4;180;160;0;SHM;Lainnya;0;0;0;2;Lainnya
30000000;Colomadu, Karanganyar;3;2;105;140;1;SHM;2200;0;0;0;2;Bagus
42000000;Gentan, Solo;3;2;98;98;1;SHM;2200;0;0;0;1;Bagus
140000000;Laweyan, Solo;7;3;300;600;3;SHM;Lainnya;0;0;0;2;Lainnya
130000000;Denpasar Selatan, Denpasar;5;4;300;200;1;SHM;Lainnya;0;0;1;2;Bagus
325000000;Renon, Denpasar;16;16;625;350;0;SHM;Lainnya;0;0;1;2;Bagus
65000000;Kenjeran, Surabaya;3;3;180;140;0;SHM;Lainnya;1;1;0;1;Bagus
65000000;Gayungan, Surabaya;3;2;300;150;0;SHM;Lainnya;0;0;0;1;Bagus
85000000;BSD Kencana Loka, Tangerang;2;2;125;100;1;SHM;3300;0;0;0;1;Bagus
58000000;Ngaliyan, Semarang;4;3;160;120;0;SHM;2200;0;0;0;1;Lainnya
46000000;Cimahi Utara, Cimahi;3;2;140;135;1;SHM;1300;1;0;0;2;Bagus
165000000;Cisauk, Tangerang;4;3;250;350;1;Lainnya;Lainnya;1;1;0;2;Bagus
32000000;Gentan, Solo;3;2;100;130;0;SHM;Lainnya;0;0;0;1;Lainnya
38000000;Solo Baru, Solo;3;2;120;100;1;SHM;Lainnya;0;0;0;1;Bagus
100000000;Denpasar Utara, Denpasar;5;4;295;275;1;SHM;Lainnya;0;0;0;2;Renovasi Minimum
250000000;Sukajadi, Bandung;7;9;750;750;3;SHM;6600;0;0;3;5;Bagus
300000000;Pantai Indah Kapuk, Jakarta Utara;4;4;200;560;1;HGB;Lainnya;0;0;3;4;Bagus
155000000;Mumbul, Badung;3;3;100;120;1;SHM;4400;0;0;0;2;Bagus
2000000000;Menteng, Jakarta Pusat;4;4;1500;1500;15;SHM;Lainnya;0;0;2;1;Bagus
58000000;Pantai Indah Kapuk 2, Jakarta Utara;2;1;60;79;1;Hak Sewa;4400;1;1;0;2;Bagus
110000000;Kartasura, Sukoharjo;4;3;109;200;2;SHM;Lainnya;1;1;0;2;Bagus
40000000;Surabaya Kota, Surabaya;2;1;90;90;1;Lainnya;Lainnya;0;0;0;1;Lainnya
1000000000;BSD De Park, Tangerang;4;4;630;318;2;SHM;7700;1;1;2;2;Bagus
18000000;Krian, Sidoarjo;2;2;140;70;0;Lainnya;1300;0;0;0;1;Lainnya
50000000;Wisata Bukit Mas, Surabaya;3;2;55;90;0;Lainnya;Lainnya;0;0;0;2;Bagus
70000000;Pakuwon City, Surabaya;3;2;120;90;1;HGB;Lainnya;1;1;0;2;Bagus
85000000;Denpasar Selatan, Denpasar;4;3;150;150;1;SHM;Lainnya;0;0;0;2;Bagus
75000000;Puri Anjasmoro, Semarang;4;2;215;200;1;SHM;Lainnya;0;0;0;1;Bagus
125000000;Gandaria, Jakarta Selatan;;;600;250;0;Lainnya;Lainnya;0;0;0;1;Lainnya
65000000;Kelapa Gading, Jakarta Utara;4;2;102;102;0;Lainnya;Lainnya;0;0;0;1;Bagus
50000000;Wisata Bukit Mas, Surabaya;3;2;55;90;1;Lainnya;Lainnya;0;0;0;2;Bagus
128000000;Godean, Sleman;6;4;740;400;10;SHM;Lainnya;0;0;0;1;Bagus
166000000;Cidahu, Sukabumi;2;1;60;36;1;HGB;;0;0;0;;
50000000;Wisata Bukit Mas, Surabaya;3;2;55;90;0;Strata;Lainnya;0;0;0;2;Bagus
30000000;Kedungkandang, Malang;2;1;96;39;1;SHM;Lainnya;0;0;0;1;Bagus
70000000;Summarecon Bekasi, Bekasi;3;2;77;77;1;HGB;Lainnya;0;0;0;2;Bagus
780000000;Kemang, Jakarta Selatan;4;4;468;480;2;SHM;Lainnya;2;1;2;2;Sudah Renovasi
150000000;BSD De Park, Tangerang;3;3;250;205;1;PPJB;4400;1;1;1;3;Bagus
830000000;Pondok Indah, Jakarta Selatan;5;5;700;650;2;SHM;23000;3;2;2;2;Sudah Renovasi
850000000;Kemang, Jakarta Selatan;6;5;650;650;2;SHM;23000;2;1;2;2;Sudah Renovasi
900000000;Kemang, Jakarta Selatan;5;5;700;720;4;SHM;23000;3;1;2;2;Bagus
770000000;Kemang, Jakarta Selatan;5;5;550;620;3;SHM;23000;2;1;2;2;Bagus
380000000;Cilandak, Jakarta Selatan;4;3;390;340;2;SHM;Lainnya;2;1;0;2;Bagus
600000000;Kemang, Jakarta Selatan;4;2;1200;750;2;SHM;16500;3;2;2;1;Bagus
850000000;Pejaten, Jakarta Selatan;5;5;920;700;3;SHM;23000;3;2;2;2;Bagus
180000000;Pajajaran, Bandung;10;3;257;350;3;SHM;Lainnya;0;0;0;2;Bagus
50000000;Bojongsoang, Bandung;4;2;121;150;2;SHM;2200;0;0;0;1;Bagus
45000000;Waru, Sidoarjo;2;2;90;108;0;Lainnya;2200;0;0;0;1;Lainnya
120000000;Denpasar Barat, Denpasar;6;7;200;300;1;SHM;;0;0;;;
300000000;Sukolilo, Surabaya;4;2;220;220;0;Lainnya;Lainnya;0;0;0;2;Bagus
125000000;Dukuh Kupang, Surabaya;1;1;287;200;0;Lainnya;11000;0;0;0;1;Renovasi Minimum
1000000000;HR Muhammad, Surabaya;3;2;460;500;3;SHM;6600;1;1;1;2;Bagus
500000000;Sukolilo, Surabaya;1;1;1358;500;0;Lainnya;Lainnya;0;0;0;1;Bagus
340000000;Golf Island, Jakarta Utara;3;3;200;220;2;PPJB;Lainnya;1;1;0;3;Bagus
65000000;Taman Surya, Jakarta Barat;3;2;90;160;1;SHM;Lainnya;0;0;1;2;Bagus
550000000;Pantai Indah Kapuk, Jakarta Utara;4;5;350;550;0;Hak Sewa;Lainnya;1;1;1;1;Bagus
90000000;Pajajaran, Bandung;5;2;200;200;1;SHM;Lainnya;0;0;1;1;Bagus
165000000;Pantai Indah Kapuk 2, Jakarta Utara;2;3;80;105;2;Hak Sewa;4400;0;0;0;2;Bagus
400000000;Senopati, Jakarta Selatan;4;3;216;300;2;SHM;Lainnya;0;0;2;2;Bagus
110000000;Graha Padma, Semarang;3;1;96;98;1;SHM;5500;1;0;0;2;Bagus
960000000;Senopati, Jakarta Selatan;;;410;500;0;SHM;16500;0;0;0;1;Bagus
125000000;Lebak Bulus, Jakarta Selatan;3;3;195;165;2;SHM;Lainnya;0;0;0;1;Bagus
95000000;Sukoharjo, Sukoharjo;4;3;375;300;1;Lainnya;Lainnya;0;0;1;2;Bagus
40000000;Darmo permai, Surabaya;3;2;220;200;2;SHM;4400;1;1;0;2;Bagus
50000000;BSD, Tangerang;3;2;90;99;0;Lainnya;2200;0;0;0;1;Bagus
100000000;BSD Eminent, Tangerang;3;2;120;144;2;Lainnya;Lainnya;1;1;0;1;Bagus
75000000;Mengwi, Badung;3;3;100;80;1;SHM;Lainnya;0;0;1;1;Bagus
215000000;Alam Sutera, Tangerang;5;3;250;300;0;Lainnya;5500;0;0;0;2;Bagus
350000000;Bintaro, Tangerang Selatan;6;5;500;600;2;SHM;11000;1;1;2;2;Bagus
15000000;Sungai Raya, Pontianak;2;1;162;54;2;SHM;1300;0;0;0;;Bagus
385000000;Sayap Dago, Bandung;3;3;510;400;0;SHM;Lainnya;1;2;0;1;Bagus
57000000;Leuwi Panjang, Bandung;6;2;200;175;1;SHM;Lainnya;0;0;0;2;Bagus
500000000;Kemang, Jakarta Selatan;5;3;850;400;3;SHM;23000;2;1;4;2;Bagus
500000000;Cilandak, Jakarta Selatan;4;4;474;433;2;SHM;16500;2;1;2;2;Bagus
135000000;Riau, Bandung;1;2;144;140;0;SHM;2200;0;0;0;1;Lainnya
150000000;Dauhpuri Kelod, Denpasar;3;3;200;300;0;SHM;2200;;;0;;
65000000;Bintaro, Jakarta Selatan;3;2;130;150;2;Lainnya;Lainnya;0;0;0;2;Renovasi Minimum
110000000;Jakarta Garden City, Jakarta Timur;3;3;105;112;2;HGB;Lainnya;1;1;1;2;Bagus
80000000;Lidah Wetan, Surabaya;4;4;200;250;0;Lainnya;Lainnya;0;0;0;2;Bagus
500000000;Lembang, Bandung Barat;8;6;1300;300;5;SHM;3500;0;0;4;1;Bagus
250000000;Pakuwon Indah, Surabaya;5;5;560;900;3;SHM;6600;1;1;1;2;Bagus
215000000;Jimbaran, Badung;3;2;167;150;1;SHM;;0;0;0;;
110000000;Cakung, Jakarta Timur;3;3;105;112;2;HGB;3500;1;1;1;2;Bagus
27000000;Pantai Indah Kapuk 2, Jakarta Utara;2;2;45;62;1;Lainnya;4400;0;0;2;2;Bagus
30000000;Tembalang, Semarang;3;1;120;100;1;SHM;Lainnya;0;0;1;1;Bagus
18000000;Cikupa, Tangerang;2;1;102;46;1;Lainnya;2200;0;0;0;1;Bagus
115000000;Pantai Indah Kapuk 2, Jakarta Utara;3;3;75;104;1;PPJB;4400;1;1;0;2;Bagus
30000000;Wiyung, Surabaya;2;1;90;75;0;SHM;Lainnya;0;0;0;1;Bagus
80000000;Cinere, Depok;3;3;180;250;1;SHM;Lainnya;0;0;1;2;Bagus
160000000;Lippo Cikarang, Cikarang;3;2;180;150;1;SHM;;;;0;;
80000000;Tandes, Surabaya;4;4;120;120;0;Lainnya;Lainnya;0;0;0;2;Lainnya
9000000;Denpasar Utara, Denpasar;3;3;100;180;0;SHM;Lainnya;0;0;1;3;Bagus
55000000;Tandes, Surabaya;3;2;126;126;0;Lainnya;Lainnya;0;0;0;2;Lainnya
75000000;Alam Sutera, Tangerang;3;2;200;150;0;SHM;2200;0;0;0;1;Bagus
70000000;Pondok Kelapa, Jakarta Timur;3;3;230;200;1;SHM;2200;0;0;0;1;Bagus
50000000;Araya, Malang;4;3;260;400;1;SHM;2200;1;1;1;2;Bagus
70000000;Tandes, Surabaya;4;4;160;185;0;Lainnya;Lainnya;0;0;0;2;Lainnya
55000000;Bekasi Timur, Bekasi;2;1;66;61;2;SHM;Lainnya;0;0;0;2;Bagus
75000000;Kemang Pratama, Bekasi;3;4;216;150;1;SHM;Lainnya;0;0;0;1;Bagus
100000000;Cikutra, Bandung;4;3;154;280;1;SHM;900;0;0;1;2;Bagus
110000000;Kartasura, Sukoharjo;4;3;109;200;2;SHM;Lainnya;0;0;0;2;Bagus
75000000;Klojen, Malang;3;2;144;120;1;HGB;Lainnya;0;1;0;1;Bagus
75000000;Regol, Bandung;3;3;112;155;2;SHM;2200;0;0;0;2;Bagus
110000000;Regol, Bandung;2;2;400;250;2;SHM;Lainnya;0;0;1;1;Bagus
75000000;Regol, Bandung;4;2;110;145;1;SHM;Lainnya;1;1;0;2;Bagus
100000000;Podomoro Park Bandung, Bandung;4;3;198;202;3;SHM;Lainnya;1;1;0;2;Bagus
55000000;Bandung Kota, Bandung;4;2;120;210;1;SHM;Lainnya;0;0;0;2;Bagus
40000000;Taman Kopo Indah, Bandung;3;2;119;100;1;SHM;2200;0;0;0;2;Bagus
100000000;Singgasana, Bandung;3;2;200;150;2;SHM;Lainnya;1;1;0;1;Bagus
180000000;Regol, Bandung;8;8;800;700;1;SHM;5500;0;0;1;2;Bagus
270000000;Singgasana, Bandung;4;4;420;600;2;SHM;Lainnya;2;2;4;2;Bagus
100000000;Singgasana, Bandung;3;2;200;150;2;SHM;4400;1;1;0;1;Bagus
325000000;Senayan, Jakarta Selatan;4;4;430;300;2;SHM;Lainnya;0;0;2;2;Bagus
35000000;Citraland, Surabaya;2;2;72;74;1;HGB;Lainnya;0;0;0;2;Bagus
17000000;Cikupa Citra Raya, Tangerang;2;1;96;45;0;SHM;Lainnya;0;0;0;1;Bagus
25000000;Kartosuro, Sukoharjo;2;1;100;100;0;SHM;900;0;0;0;1;Lainnya
300000000;Kemang, Jakarta Selatan;4;3;190;245;2;SHM;Lainnya;0;0;1;2;Lainnya
700000000;Gandaria, Jakarta Selatan;4;3;307;195;0;Hak Sewa;Lainnya;1;1;0;1;Bagus
45000000;BSD Nusaloka, Tangerang;2;1;98;84;1;Lainnya;Lainnya;0;0;0;1;Bagus
105000000;BSD, Tangerang;4;4;120;144;0;Lainnya;Lainnya;0;0;0;2;Lainnya
1000000000;Pantai Mutiara, Jakarta Utara;4;4;650;800;1;HGB;Lainnya;0;0;2;2;Bagus
40000000;Tlogomas, Malang;4;3;200;200;1;SHM;Lainnya;0;0;1;1;Bagus
50000000;Gading Serpong, Tangerang;3;2;77;78;0;Lainnya;Lainnya;0;1;0;1;Bagus
150000000;Pantai Indah Kapuk 2, Jakarta Utara;3;3;120;163;2;Lainnya;Lainnya;0;0;1;2;Bagus
65000000;Dalung, Badung;2;1;160;60;1;SHM;Lainnya;0;0;0;1;Bagus
250000000;Umalas, Badung;2;2;300;250;1;Hak Sewa;Lainnya;0;0;0;1;Bagus
20000000;Citraland, Surabaya;1;2;72;60;1;Lainnya;2200;0;0;0;2;Bagus
100000000;BSD, Tangerang;3;2;120;144;2;Lainnya;Lainnya;1;1;0;2;Bagus
35000000;Malang Kota, Malang;2;1;144;75;1;SHM;2200;0;0;1;1;Bagus
30000000;Cikupa, Tangerang;4;3;160;115;1;Lainnya;2200;0;0;0;1;Bagus
40000000;Gunung Putri, Bogor;3;2;72;120;0;Lainnya;2200;1;0;0;1;Lainnya
80000000;Sunter, Jakarta Utara;2;1;104;110;0;SHM;Lainnya;0;0;0;1;Renovasi Minimum
25000000;Cilebut, Bogor;2;1;99;36;0;HGB;Lainnya;0;0;0;1;Bagus
85000000;Ketintang, Surabaya;4;3;350;200;0;SHM;Lainnya;0;0;0;1;Bagus
160000000;BSB City, Semarang;4;3;230;160;0;SHM;Lainnya;0;0;0;2;Lainnya
42000000;Legok, Tangerang;3;2;60;60;0;SHM;Lainnya;0;0;0;2;Bagus
610000000;Sunter, Jakarta Utara;6;6;1286;1500;4;SHM;Lainnya;3;1;2;2;Bagus
25000000;Serengan, Solo;3;1;66;100;0;SHM;1300;0;0;0;1;Lainnya
55000000;Kaliwates, Jember;4;4;200;180;0;SHM;4400;0;0;0;1;Lainnya
160000000;BSB City, Semarang;4;3;230;130;0;SHM;Lainnya;0;0;0;1;Bagus
36000000;Harapan Indah, Bekasi;4;2;112;120;0;SHM;2200;0;0;0;;Bagus
6000000000;Cilandak, Jakarta Selatan;4;4;200;250;1;SHM;Lainnya;0;0;1;;Lainnya
200000000;Blok M, Jakarta Selatan;4;4;240;200;2;SHM;Lainnya;0;0;1;2;Sudah Renovasi
50000000;Waru, Surabaya;3;1;165;165;0;SHM;2200;0;0;0;1;Lainnya
45000000;Bekasi, Bekasi;2;2;55;69;1;Lainnya;Lainnya;0;0;0;2;Bagus
75000000;Buah Batu, Bandung;3;3;100;135;1;SHM;2200;1;0;0;2;Bagus
50000000;Batununggal, Bandung;2;2;70;120;1;SHM;2200;0;1;0;1;Bagus
90000000;Pantai Indah Kapuk 2, Jakarta Utara;3;3;60;60;0;Lainnya;Lainnya;0;0;0;3;Bagus
